"id", "closed_at", "created_at", "state", "url"
13688, 2018-09-25 15:24:23, 2018-09-19 13:49:45, closed, https://api.github.com/repos/facebook/react/issues/13688
13777, 2018-10-09 08:27:07, 2018-10-04 22:20:19, closed, https://api.github.com/repos/facebook/react/issues/13777
13798, None, 2018-10-10 14:07:16, open, https://api.github.com/repos/facebook/react/issues/13798
13960, 2018-11-06 19:54:15, 2018-10-25 00:03:31, closed, https://api.github.com/repos/facebook/react/issues/13960
14002, 2019-03-20 13:11:54, 2018-10-27 19:09:31, closed, https://api.github.com/repos/facebook/react/issues/14002
14012, 2020-06-29 18:50:08, 2018-10-28 21:22:06, closed, https://api.github.com/repos/facebook/react/issues/14012
14073, 2018-11-06 00:32:51, 2018-11-02 11:57:22, closed, https://api.github.com/repos/facebook/react/issues/14073
14170, None, 2018-11-09 07:27:53, open, https://api.github.com/repos/facebook/react/issues/14170
14213, None, 2018-11-13 08:26:59, open, https://api.github.com/repos/facebook/react/issues/14213
14220, 2018-12-14 19:03:24, 2018-11-13 17:30:14, closed, https://api.github.com/repos/facebook/react/issues/14220
14222, 2018-11-13 21:48:50, 2018-11-13 19:52:49, closed, https://api.github.com/repos/facebook/react/issues/14222
14239, 2019-03-14 21:40:10, 2018-11-15 12:25:06, closed, https://api.github.com/repos/facebook/react/issues/14239
14241, 2018-11-19 20:47:39, 2018-11-15 16:43:50, closed, https://api.github.com/repos/facebook/react/issues/14241
14310, 2018-11-22 19:40:43, 2018-11-22 17:55:14, closed, https://api.github.com/repos/facebook/react/issues/14310
14331, 2018-11-27 13:01:00, 2018-11-26 22:21:48, closed, https://api.github.com/repos/facebook/react/issues/14331
14352, 2018-12-01 21:03:20, 2018-11-28 21:31:23, closed, https://api.github.com/repos/facebook/react/issues/14352
14356, None, 2018-11-29 13:22:22, open, https://api.github.com/repos/facebook/react/issues/14356
14360, 2018-11-30 15:02:20, 2018-11-30 01:29:19, closed, https://api.github.com/repos/facebook/react/issues/14360
14362, 2019-01-25 17:06:34, 2018-11-30 14:11:12, closed, https://api.github.com/repos/facebook/react/issues/14362
14442, 2020-03-18 11:19:36, 2018-12-14 18:00:51, closed, https://api.github.com/repos/facebook/react/issues/14442
14475, 2019-01-18 09:26:11, 2018-12-20 11:38:28, closed, https://api.github.com/repos/facebook/react/issues/14475
14535, None, 2019-01-05 21:56:43, open, https://api.github.com/repos/facebook/react/issues/14535
14674, 2019-02-08 16:58:49, 2019-01-23 17:09:59, closed, https://api.github.com/repos/facebook/react/issues/14674
14694, None, 2019-01-24 18:42:29, open, https://api.github.com/repos/facebook/react/issues/14694
14782, 2019-02-11 18:42:28, 2019-02-07 00:43:31, closed, https://api.github.com/repos/facebook/react/issues/14782
14790, 2019-02-14 19:26:58, 2019-02-07 20:40:39, closed, https://api.github.com/repos/facebook/react/issues/14790
14792, 2019-02-12 20:18:36, 2019-02-08 00:09:18, closed, https://api.github.com/repos/facebook/react/issues/14792
14840, 2019-03-15 22:30:33, 2019-02-13 16:58:29, closed, https://api.github.com/repos/facebook/react/issues/14840
14848, 2019-02-14 20:10:12, 2019-02-14 10:31:20, closed, https://api.github.com/repos/facebook/react/issues/14848
14849, 2019-02-21 18:43:24, 2019-02-14 10:38:28, closed, https://api.github.com/repos/facebook/react/issues/14849
14861, 2019-02-21 18:31:53, 2019-02-15 13:23:25, closed, https://api.github.com/repos/facebook/react/issues/14861
14954, 2019-04-04 12:35:41, 2019-02-25 23:43:10, closed, https://api.github.com/repos/facebook/react/issues/14954
15012, None, 2019-03-04 23:46:54, open, https://api.github.com/repos/facebook/react/issues/15012
15039, None, 2019-03-06 16:54:36, open, https://api.github.com/repos/facebook/react/issues/15039
15057, 2019-07-30 18:41:11, 2019-03-07 23:17:45, closed, https://api.github.com/repos/facebook/react/issues/15057
15075, 2019-03-24 07:32:37, 2019-03-09 22:31:03, closed, https://api.github.com/repos/facebook/react/issues/15075
15088, None, 2019-03-12 09:57:43, open, https://api.github.com/repos/facebook/react/issues/15088
15113, 2019-03-15 15:14:01, 2019-03-14 20:31:59, closed, https://api.github.com/repos/facebook/react/issues/15113
15219, 2020-10-16 15:07:28, 2019-03-27 00:53:53, closed, https://api.github.com/repos/facebook/react/issues/15219
15301, 2020-10-16 15:07:28, 2019-04-03 02:47:52, closed, https://api.github.com/repos/facebook/react/issues/15301
15356, 2019-04-12 22:56:02, 2019-04-09 01:03:14, closed, https://api.github.com/repos/facebook/react/issues/15356
15418, None, 2019-04-15 08:32:08, open, https://api.github.com/repos/facebook/react/issues/15418
15484, None, 2019-04-24 10:27:18, open, https://api.github.com/repos/facebook/react/issues/15484
15512, 2020-06-29 18:27:24, 2019-04-26 16:19:18, closed, https://api.github.com/repos/facebook/react/issues/15512
15739, None, 2019-05-25 12:18:13, open, https://api.github.com/repos/facebook/react/issues/15739
15774, 2020-03-18 11:18:53, 2019-05-30 08:31:32, closed, https://api.github.com/repos/facebook/react/issues/15774
15930, 2019-06-21 18:33:11, 2019-06-19 23:18:33, closed, https://api.github.com/repos/facebook/react/issues/15930
15978, 2020-04-21 19:10:26, 2019-06-24 19:56:15, closed, https://api.github.com/repos/facebook/react/issues/15978
16003, 2019-09-03 16:26:42, 2019-06-27 02:06:47, closed, https://api.github.com/repos/facebook/react/issues/16003
16160, 2019-07-26 17:06:25, 2019-07-18 22:38:21, closed, https://api.github.com/repos/facebook/react/issues/16160
16342, None, 2019-08-09 19:15:55, open, https://api.github.com/repos/facebook/react/issues/16342
16365, None, 2019-08-12 14:12:35, open, https://api.github.com/repos/facebook/react/issues/16365
16376, None, 2019-08-13 05:27:07, open, https://api.github.com/repos/facebook/react/issues/16376
16389, 2020-01-06 18:11:35, 2019-08-14 15:38:37, closed, https://api.github.com/repos/facebook/react/issues/16389
16412, 2020-01-05 00:51:01, 2019-08-16 05:57:04, closed, https://api.github.com/repos/facebook/react/issues/16412
16413, 2019-09-03 12:38:04, 2019-08-16 07:58:16, closed, https://api.github.com/repos/facebook/react/issues/16413
16414, 2019-08-18 15:43:31, 2019-08-16 08:57:53, closed, https://api.github.com/repos/facebook/react/issues/16414
16416, None, 2019-08-16 09:10:04, open, https://api.github.com/repos/facebook/react/issues/16416
16419, 2019-08-16 20:10:20, 2019-08-16 11:43:51, closed, https://api.github.com/repos/facebook/react/issues/16419
16422, 2019-09-06 09:06:40, 2019-08-16 15:03:34, closed, https://api.github.com/repos/facebook/react/issues/16422
16423, 2019-08-16 18:26:39, 2019-08-16 15:36:21, closed, https://api.github.com/repos/facebook/react/issues/16423
16426, 2019-08-19 16:45:40, 2019-08-16 17:42:52, closed, https://api.github.com/repos/facebook/react/issues/16426
16441, 2019-08-18 15:35:07, 2019-08-18 05:21:06, closed, https://api.github.com/repos/facebook/react/issues/16441
16446, 2020-01-05 00:51:14, 2019-08-19 01:27:03, closed, https://api.github.com/repos/facebook/react/issues/16446
16451, 2019-08-20 14:00:00, 2019-08-19 09:52:38, closed, https://api.github.com/repos/facebook/react/issues/16451
16456, None, 2019-08-19 16:07:25, open, https://api.github.com/repos/facebook/react/issues/16456
16464, 2019-09-09 23:21:04, 2019-08-19 21:36:44, closed, https://api.github.com/repos/facebook/react/issues/16464
16465, None, 2019-08-19 21:38:01, open, https://api.github.com/repos/facebook/react/issues/16465
16475, 2019-09-19 15:41:26, 2019-08-19 21:52:14, closed, https://api.github.com/repos/facebook/react/issues/16475
16485, 2019-09-30 20:10:53, 2019-08-19 22:20:03, closed, https://api.github.com/repos/facebook/react/issues/16485
16486, None, 2019-08-19 22:20:56, open, https://api.github.com/repos/facebook/react/issues/16486
16487, None, 2019-08-19 22:24:17, open, https://api.github.com/repos/facebook/react/issues/16487
16488, None, 2019-08-19 22:24:43, open, https://api.github.com/repos/facebook/react/issues/16488
16495, None, 2019-08-19 22:27:13, open, https://api.github.com/repos/facebook/react/issues/16495
16499, 2019-09-03 17:38:50, 2019-08-20 01:15:56, closed, https://api.github.com/repos/facebook/react/issues/16499
16501, None, 2019-08-20 02:40:23, open, https://api.github.com/repos/facebook/react/issues/16501
16506, 2020-02-10 19:19:34, 2019-08-20 10:06:36, closed, https://api.github.com/repos/facebook/react/issues/16506
16527, 2019-09-03 15:35:13, 2019-08-21 18:04:11, closed, https://api.github.com/repos/facebook/react/issues/16527
16550, None, 2019-08-23 02:55:42, open, https://api.github.com/repos/facebook/react/issues/16550
16562, 2019-08-23 20:40:32, 2019-08-23 18:43:03, closed, https://api.github.com/repos/facebook/react/issues/16562
16564, 2019-09-14 03:29:57, 2019-08-24 04:50:05, closed, https://api.github.com/repos/facebook/react/issues/16564
16573, 2020-03-31 01:09:33, 2019-08-26 19:19:58, closed, https://api.github.com/repos/facebook/react/issues/16573
16599, None, 2019-08-28 14:49:53, open, https://api.github.com/repos/facebook/react/issues/16599
16606, None, 2019-08-29 05:25:38, open, https://api.github.com/repos/facebook/react/issues/16606
16616, 2019-08-30 15:23:31, 2019-08-30 06:58:11, closed, https://api.github.com/repos/facebook/react/issues/16616
16629, 2020-03-16 23:27:36, 2019-08-31 02:56:16, closed, https://api.github.com/repos/facebook/react/issues/16629
16686, 2019-09-06 18:58:08, 2019-09-06 16:55:45, closed, https://api.github.com/repos/facebook/react/issues/16686
16690, 2019-09-25 16:18:59, 2019-09-06 21:16:35, closed, https://api.github.com/repos/facebook/react/issues/16690
16691, 2020-08-21 13:31:17, 2019-09-06 22:12:51, closed, https://api.github.com/repos/facebook/react/issues/16691
16734, 2020-07-01 14:33:30, 2019-09-10 17:05:25, closed, https://api.github.com/repos/facebook/react/issues/16734
16763, 2019-10-24 18:18:46, 2019-09-12 12:38:47, closed, https://api.github.com/repos/facebook/react/issues/16763
16773, 2019-09-14 02:11:58, 2019-09-13 03:10:12, closed, https://api.github.com/repos/facebook/react/issues/16773
16808, 2019-09-17 17:48:46, 2019-09-17 16:08:22, closed, https://api.github.com/repos/facebook/react/issues/16808
16832, 2020-02-25 11:39:20, 2019-09-19 11:26:39, closed, https://api.github.com/repos/facebook/react/issues/16832
16843, 2019-09-25 17:46:27, 2019-09-20 13:24:58, closed, https://api.github.com/repos/facebook/react/issues/16843
16859, 2019-09-23 19:56:02, 2019-09-23 11:12:10, closed, https://api.github.com/repos/facebook/react/issues/16859
16925, 2019-09-28 00:09:14, 2019-09-27 13:32:31, closed, https://api.github.com/repos/facebook/react/issues/16925
16926, 2019-09-28 00:09:11, 2019-09-27 14:29:52, closed, https://api.github.com/repos/facebook/react/issues/16926
16952, 2019-09-30 15:31:31, 2019-09-29 10:28:49, closed, https://api.github.com/repos/facebook/react/issues/16952
16994, 2019-10-30 18:08:43, 2019-10-02 22:11:37, closed, https://api.github.com/repos/facebook/react/issues/16994
17033, 2020-10-28 13:43:53, 2019-10-07 15:32:38, closed, https://api.github.com/repos/facebook/react/issues/17033
17066, 2019-11-14 16:55:37, 2019-10-11 11:36:40, closed, https://api.github.com/repos/facebook/react/issues/17066
17134, 2019-10-29 15:41:49, 2019-10-18 08:42:25, closed, https://api.github.com/repos/facebook/react/issues/17134
17151, 2020-04-08 09:58:58, 2019-10-20 15:58:13, closed, https://api.github.com/repos/facebook/react/issues/17151
17170, 2020-04-20 17:46:56, 2019-10-23 11:13:04, closed, https://api.github.com/repos/facebook/react/issues/17170
17185, None, 2019-10-25 22:59:18, open, https://api.github.com/repos/facebook/react/issues/17185
17207, 2019-12-04 15:53:01, 2019-10-29 12:07:08, closed, https://api.github.com/repos/facebook/react/issues/17207
17229, 2020-02-26 21:08:18, 2019-10-30 21:31:43, closed, https://api.github.com/repos/facebook/react/issues/17229
17272, 2019-11-15 23:46:10, 2019-11-04 22:49:03, closed, https://api.github.com/repos/facebook/react/issues/17272
17273, 2020-08-28 18:49:01, 2019-11-04 23:12:15, closed, https://api.github.com/repos/facebook/react/issues/17273
17279, 2019-11-15 22:46:51, 2019-11-05 17:29:14, closed, https://api.github.com/repos/facebook/react/issues/17279
17301, None, 2019-11-07 09:39:23, open, https://api.github.com/repos/facebook/react/issues/17301
17352, None, 2019-11-13 04:07:32, open, https://api.github.com/repos/facebook/react/issues/17352
17356, 2020-06-30 21:06:47, 2019-11-13 20:11:50, closed, https://api.github.com/repos/facebook/react/issues/17356
17432, 2020-05-21 17:04:38, 2019-11-22 10:43:23, closed, https://api.github.com/repos/facebook/react/issues/17432
17495, 2020-06-29 19:06:13, 2019-12-01 10:17:18, closed, https://api.github.com/repos/facebook/react/issues/17495
17609, None, 2019-12-15 01:10:16, open, https://api.github.com/repos/facebook/react/issues/17609
17620, 2019-12-29 21:02:51, 2019-12-16 13:46:30, closed, https://api.github.com/repos/facebook/react/issues/17620
17652, 2019-12-22 16:15:14, 2019-12-18 20:06:25, closed, https://api.github.com/repos/facebook/react/issues/17652
17670, 2019-12-21 16:12:40, 2019-12-19 23:56:35, closed, https://api.github.com/repos/facebook/react/issues/17670
17741, None, 2019-12-29 19:33:12, open, https://api.github.com/repos/facebook/react/issues/17741
17754, 2020-01-02 16:27:30, 2020-01-02 09:56:13, closed, https://api.github.com/repos/facebook/react/issues/17754
17761, 2020-01-03 17:34:13, 2020-01-03 03:51:53, closed, https://api.github.com/repos/facebook/react/issues/17761
17785, 2020-01-11 16:15:06, 2020-01-06 09:48:35, closed, https://api.github.com/repos/facebook/react/issues/17785
17813, 2020-01-09 18:34:08, 2020-01-09 17:12:37, closed, https://api.github.com/repos/facebook/react/issues/17813
17819, 2020-01-10 18:25:17, 2020-01-10 11:31:27, closed, https://api.github.com/repos/facebook/react/issues/17819
17832, 2020-02-02 20:04:49, 2020-01-14 09:43:10, closed, https://api.github.com/repos/facebook/react/issues/17832
17855, None, 2020-01-16 17:16:35, open, https://api.github.com/repos/facebook/react/issues/17855
17872, 2020-03-25 17:28:41, 2020-01-20 09:09:40, closed, https://api.github.com/repos/facebook/react/issues/17872
17895, 2020-01-31 22:36:00, 2020-01-23 11:59:29, closed, https://api.github.com/repos/facebook/react/issues/17895
17909, 2020-01-28 22:58:17, 2020-01-25 11:35:42, closed, https://api.github.com/repos/facebook/react/issues/17909
17918, 2020-08-23 10:10:45, 2020-01-28 13:06:29, closed, https://api.github.com/repos/facebook/react/issues/17918
17935, 2020-04-06 15:17:46, 2020-01-30 10:19:22, closed, https://api.github.com/repos/facebook/react/issues/17935
17945, 2020-05-28 15:32:38, 2020-01-31 18:49:40, closed, https://api.github.com/repos/facebook/react/issues/17945
17953, None, 2020-02-01 07:58:03, open, https://api.github.com/repos/facebook/react/issues/17953
18010, 2020-05-12 22:47:24, 2020-02-10 19:24:14, closed, https://api.github.com/repos/facebook/react/issues/18010
18020, 2020-04-07 20:34:42, 2020-02-11 21:41:06, closed, https://api.github.com/repos/facebook/react/issues/18020
18026, 2020-08-19 07:22:40, 2020-02-12 13:33:21, closed, https://api.github.com/repos/facebook/react/issues/18026
18033, 2020-03-25 17:28:03, 2020-02-13 13:45:57, closed, https://api.github.com/repos/facebook/react/issues/18033
18051, None, 2020-02-17 12:24:15, open, https://api.github.com/repos/facebook/react/issues/18051
18085, 2020-04-03 13:44:38, 2020-02-20 03:44:54, closed, https://api.github.com/repos/facebook/react/issues/18085
18098, None, 2020-02-21 20:47:07, open, https://api.github.com/repos/facebook/react/issues/18098
18101, None, 2020-02-21 23:08:59, open, https://api.github.com/repos/facebook/react/issues/18101
18128, None, 2020-02-25 15:54:28, open, https://api.github.com/repos/facebook/react/issues/18128
18208, 2020-05-01 16:04:13, 2020-03-04 10:59:24, closed, https://api.github.com/repos/facebook/react/issues/18208
18353, 2020-03-26 18:31:41, 2020-03-20 01:41:21, closed, https://api.github.com/repos/facebook/react/issues/18353
18357, 2020-03-30 18:25:05, 2020-03-20 18:08:47, closed, https://api.github.com/repos/facebook/react/issues/18357
18429, 2020-04-01 05:26:57, 2020-03-29 12:03:27, closed, https://api.github.com/repos/facebook/react/issues/18429
18486, 2020-04-08 02:17:02, 2020-04-04 00:49:12, closed, https://api.github.com/repos/facebook/react/issues/18486
18502, None, 2020-04-06 10:24:24, open, https://api.github.com/repos/facebook/react/issues/18502
18514, 2020-04-07 17:30:25, 2020-04-07 00:58:24, closed, https://api.github.com/repos/facebook/react/issues/18514
18518, 2020-04-07 17:28:22, 2020-04-07 12:27:24, closed, https://api.github.com/repos/facebook/react/issues/18518
18544, 2020-04-17 12:54:04, 2020-04-08 20:24:37, closed, https://api.github.com/repos/facebook/react/issues/18544
18644, 2020-06-29 18:19:38, 2020-04-16 17:49:41, closed, https://api.github.com/repos/facebook/react/issues/18644
18657, 2020-04-17 23:32:56, 2020-04-17 17:46:44, closed, https://api.github.com/repos/facebook/react/issues/18657
18701, 2020-04-23 06:10:55, 2020-04-22 12:00:47, closed, https://api.github.com/repos/facebook/react/issues/18701
18768, None, 2020-04-28 15:13:02, open, https://api.github.com/repos/facebook/react/issues/18768
18786, 2020-05-19 21:14:11, 2020-04-30 00:58:44, closed, https://api.github.com/repos/facebook/react/issues/18786
18798, 2020-05-08 00:07:21, 2020-05-01 12:41:08, closed, https://api.github.com/repos/facebook/react/issues/18798
18831, 2020-07-15 16:25:28, 2020-05-05 18:01:22, closed, https://api.github.com/repos/facebook/react/issues/18831
18844, 2020-06-30 21:06:47, 2020-05-06 16:31:08, closed, https://api.github.com/repos/facebook/react/issues/18844
18859, None, 2020-05-07 13:49:45, open, https://api.github.com/repos/facebook/react/issues/18859
18902, 2020-05-13 15:57:14, 2020-05-13 07:00:10, closed, https://api.github.com/repos/facebook/react/issues/18902
18924, 2020-10-15 18:45:24, 2020-05-14 13:10:10, closed, https://api.github.com/repos/facebook/react/issues/18924
18985, 2020-05-27 00:23:43, 2020-05-23 02:10:24, closed, https://api.github.com/repos/facebook/react/issues/18985
19078, None, 2020-06-05 08:37:31, open, https://api.github.com/repos/facebook/react/issues/19078
19083, 2020-06-30 19:12:37, 2020-06-05 22:13:54, closed, https://api.github.com/repos/facebook/react/issues/19083
19099, 2020-06-23 14:34:54, 2020-06-08 13:13:10, closed, https://api.github.com/repos/facebook/react/issues/19099
19229, 2020-08-18 21:05:12, 2020-07-01 15:30:08, closed, https://api.github.com/repos/facebook/react/issues/19229
19243, 2020-07-06 19:52:15, 2020-07-02 16:02:21, closed, https://api.github.com/repos/facebook/react/issues/19243
19290, None, 2020-07-09 11:33:11, open, https://api.github.com/repos/facebook/react/issues/19290
19293, 2020-07-09 14:49:33, 2020-07-09 14:29:56, closed, https://api.github.com/repos/facebook/react/issues/19293
19308, 2020-07-11 15:50:49, 2020-07-10 10:49:41, closed, https://api.github.com/repos/facebook/react/issues/19308
19312, 2020-07-10 18:02:09, 2020-07-10 17:41:51, closed, https://api.github.com/repos/facebook/react/issues/19312
19320, 2020-07-13 20:21:57, 2020-07-11 13:49:29, closed, https://api.github.com/repos/facebook/react/issues/19320
19338, 2020-07-13 20:50:25, 2020-07-13 20:37:50, closed, https://api.github.com/repos/facebook/react/issues/19338
19357, 2020-07-15 16:26:18, 2020-07-15 02:04:59, closed, https://api.github.com/repos/facebook/react/issues/19357
19359, 2020-07-15 16:26:16, 2020-07-15 05:16:57, closed, https://api.github.com/repos/facebook/react/issues/19359
19385, None, 2020-07-16 16:17:42, open, https://api.github.com/repos/facebook/react/issues/19385
19400, None, 2020-07-18 01:00:15, open, https://api.github.com/repos/facebook/react/issues/19400
19402, 2020-07-24 23:58:49, 2020-07-18 02:38:33, closed, https://api.github.com/repos/facebook/react/issues/19402
19419, None, 2020-07-20 17:18:11, open, https://api.github.com/repos/facebook/react/issues/19419
19530, 2020-08-21 06:57:55, 2020-08-04 23:33:58, closed, https://api.github.com/repos/facebook/react/issues/19530
19545, 2020-08-12 16:15:54, 2020-08-06 14:50:25, closed, https://api.github.com/repos/facebook/react/issues/19545
19558, 2020-08-17 14:47:50, 2020-08-07 21:30:44, closed, https://api.github.com/repos/facebook/react/issues/19558
19560, 2020-08-10 11:54:11, 2020-08-07 22:30:51, closed, https://api.github.com/repos/facebook/react/issues/19560
19562, 2020-08-10 14:08:23, 2020-08-08 10:25:23, closed, https://api.github.com/repos/facebook/react/issues/19562
19563, 2020-08-17 12:53:09, 2020-08-08 10:50:56, closed, https://api.github.com/repos/facebook/react/issues/19563
19589, None, 2020-08-11 17:05:18, open, https://api.github.com/repos/facebook/react/issues/19589
19591, 2020-08-15 13:42:50, 2020-08-12 08:50:57, closed, https://api.github.com/repos/facebook/react/issues/19591
19602, None, 2020-08-13 12:28:03, open, https://api.github.com/repos/facebook/react/issues/19602
19608, 2020-08-24 15:50:20, 2020-08-13 18:46:02, closed, https://api.github.com/repos/facebook/react/issues/19608
19629, 2020-08-18 14:17:01, 2020-08-17 17:28:59, closed, https://api.github.com/repos/facebook/react/issues/19629
19633, 2020-10-13 17:38:59, 2020-08-18 07:14:13, closed, https://api.github.com/repos/facebook/react/issues/19633
19639, 2020-08-19 12:50:47, 2020-08-18 17:13:11, closed, https://api.github.com/repos/facebook/react/issues/19639
19660, 2020-09-22 18:23:29, 2020-08-20 04:49:53, closed, https://api.github.com/repos/facebook/react/issues/19660
19661, 2020-08-29 20:03:24, 2020-08-20 15:52:59, closed, https://api.github.com/repos/facebook/react/issues/19661
19674, 2020-08-26 17:04:44, 2020-08-21 22:09:50, closed, https://api.github.com/repos/facebook/react/issues/19674
19701, None, 2020-08-26 18:09:04, open, https://api.github.com/repos/facebook/react/issues/19701
19726, 2020-09-22 18:23:20, 2020-08-30 01:03:14, closed, https://api.github.com/repos/facebook/react/issues/19726
19748, 2020-09-21 15:04:50, 2020-09-02 10:59:01, closed, https://api.github.com/repos/facebook/react/issues/19748
19784, 2020-09-14 13:55:36, 2020-09-07 09:05:46, closed, https://api.github.com/repos/facebook/react/issues/19784
19810, 2020-09-11 12:13:44, 2020-09-11 04:22:06, closed, https://api.github.com/repos/facebook/react/issues/19810
19839, None, 2020-09-15 20:56:05, open, https://api.github.com/repos/facebook/react/issues/19839
19841, 2020-09-18 16:59:37, 2020-09-16 00:29:08, closed, https://api.github.com/repos/facebook/react/issues/19841
19848, None, 2020-09-17 13:40:58, open, https://api.github.com/repos/facebook/react/issues/19848
19861, 2020-09-19 14:21:28, 2020-09-18 15:28:11, closed, https://api.github.com/repos/facebook/react/issues/19861
19911, 2020-10-14 17:19:48, 2020-09-25 18:18:33, closed, https://api.github.com/repos/facebook/react/issues/19911
19950, None, 2020-10-03 04:34:48, open, https://api.github.com/repos/facebook/react/issues/19950
20052, None, 2020-10-19 08:21:12, open, https://api.github.com/repos/facebook/react/issues/20052
20069, 2020-10-21 12:17:44, 2020-10-21 10:52:51, closed, https://api.github.com/repos/facebook/react/issues/20069
20075, 2020-10-22 15:26:33, 2020-10-22 04:14:33, closed, https://api.github.com/repos/facebook/react/issues/20075
20100, 2020-10-29 17:23:58, 2020-10-26 12:48:50, closed, https://api.github.com/repos/facebook/react/issues/20100
20116, None, 2020-10-28 10:58:47, open, https://api.github.com/repos/facebook/react/issues/20116
20127, None, 2020-10-29 11:20:33, open, https://api.github.com/repos/facebook/react/issues/20127
20132, 2020-10-30 14:27:09, 2020-10-29 20:27:44, closed, https://api.github.com/repos/facebook/react/issues/20132
20161, None, 2020-11-05 09:45:52, open, https://api.github.com/repos/facebook/react/issues/20161
